division_number,president,title,date,location,kind,speech_text
1330061,이명박,당원들께 보내는 신년 메시지,,국내,신년사,"안녕하십니까, 당원 동지 여러분! 대통령 이명박입니다. 반갑습니다. 10년 만에 정권교체를 이루고 뜨거운 감격을 함께 나눈 지가 엊그제 같은 데 벌써 집권 2년차를 맞고 있습니다. 우리가 국민에게 한 약속, 흔들리는 대한민국의 정체성을 확립하고, 어려워진 경제를 반드시 살려 내고, 선진일류국가를 이루어 내겠다는 약속을 반드시 지킬 공동 책임이 우리에게 있습니다. 당원 동지 여러분이 각자의 위치에서 역할을 다 해 주시고, 어려운 이웃을 돌보는 일에도 앞장서 주시기 바랍니다. 우리가 용기와 희망을 갖고 힘을 모은다면 금년의 경제위기를 극복하고 내년에 감격으로 다시 대면할 수 있을 것입니다. 당원 동지 여러분! 진심으로 고맙습니다. 그리고 사랑합니다. 건강하시고, 새해 복 많이 받으시기 바랍니다."
1329900,이명박,스승의 날을 맞아 선생님께 드리는 편지,,국내,기념사,"선생님, 안녕하십니까? 스승의 날을 진심으로 축하합니다. 전국의 교육 현장에서 사랑과 정성으로 학생들을 가르치고 계신 모든 선생님께 깊은 존경과 감사의 말씀을 드립니다.  인생을 살면서 많은 사람을 만나 배우게 되지만, 그중에서도 학교 선생님의 가르침이 가장 큰 것 같습니다. 선생님의 관심과 격려, 애정 어린 꾸중까지 하나하나가 우리 마음속에 뿌리내려 삶의 지혜가 되고 나침반이 됩니다. 제게도 영원히 잊을 수 없는 고마운 선생님이 계십니다. 바로 중학교 때 담임선생님입니다. 가난으로 진학을 포기하려 했을 때 용기와 희망을 북돋워 주셨고, 좌절의 현실을 새로운 기회로 바꾸는 법을 가르쳐 주셨습니다.  존경하는 선생님!  저는 교육의 힘을 믿습니다. 세계에서 가장 가난한 나라가 세계 10위권의 경제 대국으로 성장한 것도, 끼니조차 잇기 어려웠던 시골 소년이 대통령의 자리까지 올 수 있었던 것도 모두 교육의 힘이었습니다. 대한민국의 선진화를 이끄는 힘도 결국 교육에서 나와야 합니다. 아무 자원도 없는 우리가 세계와의 경쟁에서 이기는 방법은 오직 훌륭한 인재를 키우는 일밖에 없습니다.  그러나 지금 우리 교육은 한계에 봉착해 있습니다. 획일적인 관치교육이 공교육을 고사시키고 있고, 폐쇄적인 입시교육이 아이들의 재능과 가능성을 가로막고 있습니다. 변화만이 우리 교육이 직면한 위기를 극복할 수 있습니다. 이제 우리 교육을 새롭게 바꾸어 갈 때가 되었습니다. 무엇보다 교육 현장에 자율과 창의의 숨결을 불어넣어야 합니다. 자유로운 경쟁 속에서 다양하고 수준 높은 교육을 제공하여 우리 아이들의 잠재력과 창의력을 키워 줘야 합니다. 형편이 어려운 아이들은 교육을 통해 기회의 사다리를 가질 수 있도록 배려해 주어야 합니다.  이러한 변화에 누구보다 선생님의 역할이 중요합니다. 당장은 힘들고 불편하겠지만, 변하지 않으면 발전도 없습니다. 걱정과 우려보다는 긍정적인 생각과 적극적인 자세가 필요합니다. 선생님들이 변화의 주체로 적극 나설 때, 우리 교육의 글로벌 경쟁력은 높아지고 공교육도 바로 세울 수 있을 것입니다.  저도 현장의 목소리에 귀 기울이고, 아이들에게 더욱 애정을 쏟을 수 있는 교육 환경을 만드는 데 최선을 다하겠습니다. 연수 프로그램 등을 확대해 선생님들이 전문성을 높이고 역량을 키워갈 수 있도록 도울 것입니다. 이미 수많은 선생님들이 사표(師表)로서의 사명감과 변화를 향한 열정을 가지고 교육 선진화를 실천하고 계십니다. 이런 노력들이 우리 교육의 미래를 밝히고 모두가 소망하는 선진일류국가의 기반이 될 것입니다.  다시 한 번 스승의 날을 축하하며, 선생님의 가정에 건강과 행복이 가득하시길 기원합니다.  선생님, 감사합니다."
1329928,이명박,인천국제공항 2단계 확장공사 준공식 격려사,,국내,기념사,"오늘은 참 좋은 날입니다. 조금 전에 송도에서 151층 인천타워 기공식을 했지만, 또 인천공항이 2단계 사업을 준공하는 좋은 날입니다. 참여해 주신 모든 분께 감사드리고, 특히 오늘 훈・포장 받으신 분들께 축하해 마지않습니다. 또 이 일을 위해 참여해 준 정부 관료에게도 특별히 감사의 말씀을 드립니다. 대한민국에는 세계적으로 자랑할 만한 것이 몇 가지 있습니다. 조선도 세계 1등 국가고 반도체도 그렇고, 또 자동차도 5대국 안에 들어갑니다. 무엇보다 인천공항이 세계에 자랑할 만한 공항으로 발전했다는 것은 매우 의미가 있고, 이것이 여러 가지 산업에 미치는 영향을 볼 때 어떤 산업 분야보다도 의미를 갖는다고 생각합니다. 과거 1970~80년대에 세계를 다녀 보면 아주 경쟁력 있는 공항을 가진 나라가 다 선진국이었습니다. 홍콩・싱가포르를 다니면서 참 부러웠습니다. 많은 사람이 드나드는 공항 시설을 보면서 부러웠습니다. 특히 이 무렵 싱가포르 공항 건설에 직접 참여했을 때는 대한민국도 이런 공항을 가졌으면 좋겠다고 생각했습니다. 유럽, 미국의 여러 대도시 공항을 보면서도 그런 생각을 가졌지만, 지금 인천공항이 세계의 그런 공항보다 훨씬 더 시설이 좋고, 수용 능력 면에서도 세계적입니다. 무엇보다 자랑스러운 것은 공항의 모든 운영을 매우 경쟁력 있게 세계적으로 으뜸가는 경영을 하고 있다는 점에서 특별히 자랑스럽게 생각합니다. 홍보물에도 나왔지만 인천공항은 여러 면에서 자랑할 만한 시설을 갖게 되었습니다. 특히 2단계가 준공되면서 맞이할 승객이 4,500만 명, 물동량도 450만 톤이 된다고 합니다. 2단계 준공을 하면서 벌써 드는 생각이, 더 올릴 수 없나 하는 생각을 하게 됩니다. 여러분도 같은 생각을 할 것입니다. 또 뭔가 더 새로운 시설을 준비해서 세계적으로 경쟁해야 하지 않나 하고 동시에 생각하고 있습니다. 한국이 경제력에서 세계 10대 강국이 돼 가지만 앞으로 더 희망이 있습니다. 세계경제가 어렵지만 우리만 겪는 것이 아니고 세계 모든 나라가 겪는 것입니다. 그런 가운데 대한민국은 기업인도 능력이 있고 경영자도 능력이 있고 국민 모두 능력 있는 국민이기 때문에, 우수한 국민이기 때문에 힘을 모으면 세계가 겪는 어려움을 우리가 가장 먼저 극복하고 발전할 수 있을 것이라고 자신하고 있습니다. 국민도 고통스럽지만 우리는 희망이 있다고 생각합니다. 오늘 준공식을 보면 어렵지만 계획대로 모든 것이 진행되고 있습니다. 이자리에서 많은 사람이 두바이 공항이 부럽고, 홍콩이 부럽고, 싱가포르가 그렇다고 하지만 지금부터 차근차근 계획을 세우면 머지않아 세계 3위, 승객도 1억 이상 갖춘 능력 있는 경쟁력 있는 공항이 될 것입니다. 중국의 베이징과 시드니도 크게 지었지만, 공항 운영을 아무나 하는 것이 아닙니다. 건물은 누구나 지을 수 있지만, 소프트웨어가 간단하지 않습니다. 그런 점에서 우리는 세계 최일류급이라고 자랑할 수 있습니다. 중요한 것은 노하우입니다. 더 큰 공항을 운영할 충분한 능력을 가진 대한민국이라고 생각합니다. 항공분야 물류, 이것이 동북아 중심뿐 아니라 아시아가 세계경제의 중심이 되듯 인천공항이 세계의 중심이 되는 공항으로 발전할 수 있기를 기대해 마지않습니다. 공항 책임자, 관련 기업, 항공산업을 하는 기업인 모두 힘을 모아서 인천공항이 세계 일류 공항으로 발전할 수 있는 2단계 준공을 축하하면서 다음 단계로 출발하는 기회가 되었으면 합니다. 수고한 모든 분에게 다시 한 번 축하와 감사의 말씀을 드리면서 오늘 모든분과 함께 인천공항이 발전하기를 바랍니다. 안상수 시장을 비롯한 인천시민 모두 긍지를 가지시기 바랍니다. 공항이 발전하듯이 대한민국도 함께 발전할 것을 기대해 마지않습니다. 축하합니다. 그리고 고맙습니다."
1329986,이명박,[러시아 방문] 동포 간담회 격려사,,해외,기념사,"반갑습니다, 여러분! 러시아의 재외 한국인 6천여 명이 와 계신 것으로 알고 있습니다. 지호천 한인회장님을 비롯한 6천여 명 한인 여러분에게 우선 반갑다는 말씀을 드립니다. 오늘 조 바실리 고려인연합회 회장께서 좋은 말씀을 해 주셨습니다. 그리고 이 자리에는 민족문화자치회장이신 텐 세르게이 교인 회장님께서도 와 계시고, 민주평통 모스크바협의회장으로 계시는 엄 넬리 여사께서도 이 자리에 함께하고 계십니다. 우리 고려인에 관해서는 특별히 말씀드리지 않더라도, 대한민국에서 고려인으로 사시게 된 역사적 경위는 이 자리에서 다시 논할 필요가 없습니다. 그 어려운 역경 속에서도 고려인들께서는 어느 곳에 사시든지 다 그 사시는 곳에서 정말 열심히 성실하게 사시면서 존경을 받는, 그런 위치에 서게 된 것을 우리는 잘 알고 있습니다. 대한민국도 일제로부터 독립해서 건국한 지 금년이 60년 되는 해입니다. 우리가 60여년전 일본으로부터 독립했을 당시에는 한국에는 정말 가진 것이 없었습니다. 농사를 지어도 우리 국민이 모두 먹고살 수 있는 형편이 되지 않았습니다. 그리고 지난 60년 동안 우리에게는 여러 가지 어려운 일이 있었습니다. 영과 욕이 다 있었지만 그래도 우리는 열심히 살았기 때문에, 당시 1인당 소득이 40달러도 되지 않던 나라가 지금은 2만 달러가 넘는 나라로 발전할 수 있었습니다. 우리는 독립이 되고 좀 살 만한 시점에 또 남북의 전쟁을 겪었습니다. 그나마 가진 것은 다 파괴되었습니다. 우리 전쟁에 참여했던 외국인 장군 한 분은 전쟁 후 파괴된 대한민국의 모습을 보면서 “100년이 지나도 회복되기가 힘들것이다” 이렇게 얘기를 한 바가 있습니다. 그러나 독립한 지 60여년, 또 전쟁으로 파괴된 지 50여년이 지난 지금 대한민국은, 세계로부터 동정을 받고 세계로부터 원조를 받아서 살던 나라가 지금은 세계 후진국들을 매년 도와주면서 사는 입장으로 발전하게 되었습니다. 그래서 금년 8월 15일, 독립된 날이기도 하고 건국한 지 60년이 되는 그날, 우리 국민은 지나간 60년의 역사가 매우 위대하고 또 기적의 역사이고, 대한민국 국민은 세계 어느 나라보다 우수한 국민이라는 것에 대해 우리 스스로 자긍심을 갖게 되었습니다. 저는 1980년대 후반 구소련 시대에, 국교가 없던 시절에 소련 땅을 처음 방문했습니다. 그때 물론 모스크바에도 왔었지만 동부 시베리아에 가스가 나고 석유가 나는 소련 방방곡곡을 당시 공산국가이던 구소련 시대에 제가 여러번 다녔습니다. 벌써 많은 세월이 흘렀기 때문에 그때 제가 뵈었던 고려인 중에는 돌아가신 분도 계십니다. 그 후 1990년도에 대한민국과 러시아는 국교를 수립하였습니다. 국교를 수립하고 불과 18년이 되었지만, 이미 금년도에 무역이 200억 달러 정도에도 달하는 경제 관계로 발전했습니다. 물론 제가 처음 왔을 때도 그랬지만, 짧은 18년 동안에 양국 관계가 이렇게 발전한 데는 사실 여기 계시는 고려인들의 역할이 매우 컸다는 것을 인정합니다. 국교가 없던, 체제가 다른 나라에 진출해서 짧은 기간에 이렇게 깊은 관계로 발전할 수 있었던 것은 우리의 이러한 특수한 사정, 고려인이라는 관계가 있었기 때문에 가능할 수 있었지 어느 나라도 이렇게 발전할 수가 없습니다. 내일 저희는 메드베데프 대통령, 푸틴 총리와 정상회담을 하게 됩니다. 그것은 양국 간의 관계를 한 단계 더 높이고 경제 관계를 더 한층 높이려는 계획을 하고 있습니다. 러시아는 세계 최고의 과학기술을 갖고 있고 또 세계 최고의 문화・예술 국가라고 생각하고 있기 때문에 우리 대한민국과 러시아는 많은 분야에서 서로 발전시켜 나갈 여지가 있다고 생각합니다. 앞으로 더 많은 한국 기업이 이곳에 올 것이고 더 많은 젊은이가 이곳을 찾아오게 될 것입니다. 고려인 여러분께서는 이러한 양국 간의 발전에 과거에도 큰 기여를 했지만 앞으로 더 큰 기여를 해 주시기 바랍니다. 대한민국이 수많은 외침(外侵)에도 불구하고 우리를 지킬 수 있었던 것은 우리의 언어가 있었고 고유의 문화가 있었기 때문입니다. 그렇기 때문에 이 자리에 계신 고려인 여러분께서는 러시아에 사시면서 대한민국의 고유문화를 지켜나가신다면 러시아로부터 존경받는 민족이 될 것입니다. 오늘 고려인 여러분을 더 많은 시간 만나지 못하고 또 더 많은 분을 만나지 못해 매우 섭섭합니다만, 앞으로 양국의 관계가 발전하게 되면 여러분과 우리 대한민국이 서로 접할 기회가 많으리라 생각하면서 위로의 말씀을 전합니다."
1329911,이명박,한·아랍 소사이어티 창설 기념 만찬사,,국내,환영사,"앗쌀라무 알라이쿰(atssalamu alaikum : 당신에게 평화가 깃들기를)! 존경하는 바시르 대통령 각하, 구엘레 대통령 각하, 그리고 내외 귀빈 여러분! 우선 ‘한・아랍 소사이어티(Korea-Arab Society : KAS)’의 창설을 위해 먼 길을 와 주신 아랍의 모든 친구를 진심으로 환영합니다. 한국은 이제 막 봄이 지나고 초여름의 싱그러운 계절로 접어들고 있습니다. 이처럼 한국의 좋은 계절에 양 지역의 현인(賢人)들이 한자리에 모여 한국과 아랍의 새로운 미래 협력 방안을 논의하게 되었습니다. 양측의 우호와 협력을 위한 지혜를 나눌 수 있는 자리가 마련된 데 대해 참으로 기쁘고 감사하게 생각합니다. 내외 귀빈 여러분! 아랍 지역은 제게 특별한 의미가 있습니다. 저는 과거 기업인 시절 여러 아랍 국가들의 경제발전을 위한 다양한 사업에 참여한 바 있습니다. 그 당시 저는 많은 아랍 국가들을 직접 방문할 기회가 있었습니다. 오늘 대통령이 되어 여러분을 만나니 정말 감회가 각별하고 그 당시의 여러 기억이 새롭게 느껴집니다. 1970년대 세계 석유 위기로 한국경제가 매우 어려울 때 중동 지역에서 많은 근로자들이 보낸 오일달러는 당시 경제 위기를 극복하는 데 큰 힘이 되었습니다. 이러한 과정을 통해 우리는 처음 접하는 아랍 문화에 대해 이해를 하게 되었습니다. 또한 아랍인들에 대한 애정과 친밀감을 갖게 되었습니다. 이제 이러한 친밀감과 상호신뢰를 바탕으로 양측은 공동의 번영을 향한 새로운 파트너십을 모색하고 있습니다. 한국은 5천 년 역사를 갖고 있습니다. 올해는 건국 60년을 맞는 해로 선진국 진입을 향해 힘차게 나아가고 있습니다. 아랍 역시 새로운 도약과 경제성장의 기회를 맞이하고 있습니다. 한국과 아랍은 서로에 대한 투자가 확대되고 교역과 경제협력이 증진되기를 강력히 원하고 있습니다. 에너지・T・T공공 개발・플랜트・조선 등 여러 분야의 경제협력이 이미 진행되고 있습니다. 앞으로 협력의 분야를 넓히고 그 깊이를 심화시켜 상생의 길을 함께 모색해야 할 것입니다. 서로의 문화에 대한 관심과 이해도 깊어지고 있습니다. 금년 5월부터 7월까지 서울에서 개최되는 아랍 문화 축전에는 사우디・이집트・알제리・모로코・리비아・요르단・튀니지, 그리고 쿠웨이트 등 여러 나라가 참가하여 아랍 문화의 진수를 보여 주고 있습니다. 아랍 사람들은 또한 한국의 드라마를 통해 한국 문화에 내재한 가치를 발견하고, 한국인들은 다양한 아랍 문화 체험을 통해 아랍이 일구어 온 문명의 깊이에 감동하고 있습니다. 이처럼 상대방의 역사와 문화・종교와 관습에 대한 관심과 이해가 있을 때에 진정한 파트너십을 기대할 수 있을 것입니다. 한・아랍 소사이어티의 창설은 정치와 경제는 물론 사회와 문화 등 모든 분야에서 아랍과 진정한 파트너십을 구축하겠다는 우리의 의지 표현입니다. 내외 귀빈 여러분! 앞서도 말씀드렸듯이 저는 아랍에서의 오랜 경험을 통해 누구보다도 아랍국가들의 잠재력을 잘 알고 있습니다. 우리 정부는 아랍 각국과의 협력을 확대해 나갈 뿐만 아니라 중동의 평화와 안정을 위한 국제사회의 노력에도 변함없이 적극 동참해 나갈 것입니다. 또한 한・아랍 소사이어티가 양측의 이해를 증진시키고 교류와 협력을 확대하는 데 적극 지원해 나갈 것입니다. 저는 한・아랍 소사이어티가 양측 인사들이 서로 비전을 공유하고 긴밀한 인적 네트워크를 구축해 나가는 토대가 되기를 희망합니다. 아랍 사람들은 손님을 정성껏 환대하는 미덕을 갖고 있습니다. 저 역시 아랍을 방문할 때마다 환대를 받은 기억이 있습니다. 한국 역시 손님을 정성껏 모시는 전통을 가지고 있습니다. 한국은 여러분을 언제나 환영합니다. 한국에 처음 오신 분도 계시고 자주 오신 분도 계십니다. 처음 오신 분은 한국에 머무르는 동안 많은 것을 보고 가시기를 바랍니다. 한국과 아랍의 무궁한 발전과 미래를 위하여 건배를 제의합니다. 감사합니다. 슈크란(shukran)!"
1330023,이명박,KDX-III 2번함(율곡 이이함) 진수식 축하 메시지,,국내,기념사," 이지스구축함 율곡 이이함의 진수를 온 국민과 함께 축하합니다.
 우리 해군은 이제 세종대왕함을 포함한 이지스구축함 2척을 보유하여 정예 선진 해군으로서의 위용을 자랑하게 되었습니다. 해군 창설 63주년에 맞춰 율곡 이이함을 건조해 준 대우조선해양 기술진과 근로자, 그리고 해군 장병 여러분의 노고에 감사드립니다. 이지스구축함은 최첨단 레이더 탐지와 대공방어 시스템을 갖추어 어떠한 위협에도 조국의 바다를 안전하게 지켜 낼 것입니다. 이를 계기로 우리 군사 외교의 지평도 더 넓어지기를 기대합니다. 대한민국 해군의 무궁한 발전과 율곡 이이함의 무운장구를 기원합니다."
1329960,이명박,헌법재판소 창립 20주년 기념사,,국내,기념사,"존경하는 이강국 헌법재판소장, 그리고 김형오 국회의장, 이용훈 대법원장께서 자리를 함께해 주셨습니다. 또 조규광 초대 소장님을 위시한 원로 법조인께서도 함께해 주셨습니다. 그리고 헌법재판소 재판관과 내외 귀빈 여러분, 축하를 드립니다. 반갑습니다. 우리 헌법이 제정된 지 60년이 되는 매우 뜻 깊은 해에 오늘 헌법재판소 창립 20주년을 맞게 된 것을 온 국민과 함께 축하를 드립니다. 1987년 개정된 현행 헌법을 통해 창립된 헌법재판소는 지난 20년간 우리 국민의 기본권을 지키고, 헌법을 수호하는 본연의 책무를 성실히 수행하기 위해 노력해 왔습니다. 그동안 헌법재판소는 엄정한 헌법 해석과 결정을 통해 우리가 추구해야 할 근본 가치가 무엇인지, 우리가 지향해야 할 최종 목표가 무엇인지를 분명하게 확인시켜 주었고 이를 지켜 왔습니다. 그래서 이제는 헌법에 위반되는 법률이나 공권력 행사는 현격하게 줄어들고 있으며, 국민은 스스로 주권자이자 기본권의 주체임을 체득하게 되었습니다. 선진국이 오랜 역사를 거쳐 이루어 낸 성과를 우리나라 헌법재판소는 불과 20년이란 짧은 역사 속에 많은 것을 이루어 내고 있습니다. 한국의 헌법재판소는 또한 국제적 헌법재판기구라고 할 수 있는 베네치아위원회에 가입하고, 아시아헌법재판소연합의 창설을 주도하였으며, 세계헌법재판소장회의를 개최하는 등 세계 헌법재판의 발전에도 기여하여 우리의 긍지와 자부심을 높여주고 있습니다. 이러한 성과는 역대 헌법재판소장과 재판관, 헌법연구관, 그리고 모든 직원의 노력과 땀이 있었기에 가능하였다고 봅니다. 이 자리를 빌려 여러분의 노고에 깊은 감사를 드립니다. 헌법재판소 가족 여러분! 전 세계적인 헌법재판소 제도의 확산은 ‘새로운 민주주의(new democracy)’ 라는 민주화의 물결과 함께하였습니다. 우리나라도 민주화의 결실로 헌법재판소가 출범하였습니다. 그간 우리 국민은 대한민국 헌법의 기본 원리인 자유민주주의와 시장경제를 이 땅에 실현하기 위해 많은 피와 땀을 흘렸습니다. 헌법재판소는 헌법에 근거하여 우리 국민의 기본권을 보호하고 보장하는 데 적극적인 역할을 해왔습니다. 대한민국 60년이 걸어온 길은 헌법 정신의 실천이었으며, 대한민국 60년의 성취는 헌법 토대 위에서 가능했습니다. 경제적 자유를 추구하여 산업화를 이루고 정치적 자유를 추구하여 민주화를 이루었습니다. 이제 우리는 산업화 와 민주화의 성과를 딛고 선진일류국가를 만들어 나가야 합니다. 선진일류국 가의 꿈은 ‘법치’와 질서를 지키는 정신의 토대 위에 가능하다는 것은 아무리 강조해도 지나치지 않을 것입니다. 이 시대의 과제인 ‘법의 지배’의 관점에서 보더라도 헌법재판소의 사명은 막중하다고 할 수 있습니다. 법의 지배는 헌법 정신을 토대로 하며, 헌법 정신은 헌법재판소가 그 기능을 제대로 수행할 때 실현될 수 있기 때문입니다. 헌법재판소는 헌법이 존중되고, 법과 원칙이 준수되는 사회를 만드는 데 더 큰 역할을 해야 합니다. 또한 헌법재판소는 헌법 정신에 충실하고 정치적 논란이나 이념적 논란에 관련 없이 헌법 정의를 꿋꿋하게 관철해 나가도록 더욱 노력해야 할 것입니다. 헌법재판소 가족 여러분, 그리고 국민 여러분! 우리나라는 그동안 압축 성장 과정을 거치면서 극한 대립과 갈등의 위기를 수차례 겪어 왔습니다. 그러나 늘 중심을 잡아 준 것은 헌법이었습니다. 헌법에는 자유・민주・정의・복지・질서・책임・견제와 균형 등 모든 사회 구성원이 동의하는 핵심 가치와 원칙이 구현되어 있습니다. 그래서 헌법은 이념・지역・빈부・세대 간의 차이와 갈등에도 불구하고 우리를 하나로 묶어 주고, 우리를 하 나 되게 하는 정신적 토대이자 공동체 존립의 뿌리라고 할 수 있습니다. 헌법재판소는 국가 최고 규범인 헌법의 올바른 해석을 통해 갈등과 균열 을 대통합과 화합의 물줄기로 돌려놓아야 합니다. 온갖 대립과 갈등을 품어서 녹이고, 사회질서를 유지하는 것이야말로 국민의 기본권을 보호하는 신성한 의무와 함께 헌법재판소의 가장 중대한 책무라고 생각합니다.앞으로 헌법재판소는 헌법 정신을 중심으로 우리 모두가 국민적 통합을 이룰 수 있도록 소임을 다해 주시기를 부탁드립니다. 다시 한 번 헌법재판소 창립 20주년을 축하하면서, 헌법재판소 가족 여러분에게 격려와 축하합니다. 감사합니다."
1330018,이명박,제2차 라디오 연설,,국내,기타,"국민 여러분, 안녕하십니까? 얼마 전 한 중소기업 사장님의 전화를 받았습니다. 그 사연을 듣고 참으로 마음이 무거웠습니다. 대기업에 납품하는 분인데, 올해 원자재 가격이 50%나 올라서 납품 단가를 올려달라고 요청했다고 합니다. 하지만 대기업이 들어주기는커녕 거래마저 끊어버려서 지난달에 도산했다는 것입니다. 중소기업의 최근 사정을 더 알아보니 기막힌 사연들이 많았습니다. 밤낮으로 기술을 개발해서 원가를 낮췄더니 오히려 그만큼 납품 단가를 깎아버려서 헛수고만 했다고 호소하는 분도 있었습니다. 그런가 하면 더 이상 없을 것이라고 공언했던 은행의 ‘꺾기’가 여전하다는 하소연, 거기에다 정부와 중앙은행은 돈을 풀고 있다고 하지만 말뿐이지 창구는 꽁꽁 얼어붙어 있다고 불평도 하고 있는 것을 들었습니다. 사랑하는 국민 여러분! ‘9988’이라는 말 들어 보셨습니까? ‘아흔아홉 살까지 팔팔하게 살라’는 덕담으로도 쓰이지만 중소기업인들 사이에서는 우리나라 기업 수의 99%, 고 용의 88%를 중소기업과 자영업이 차지하고 있다는 말로도 쓰입니다. 경제지표보다도 체감경기가 나쁘게 느껴지는 것은 이처럼 큰 비중을 차지하고 있는 중소기업이 굉장히 어렵기 때문입니다. 사실 우리 경제가 이만큼 성장한 데는 대기업의 역할이 컸다는 사실, 누구도 부인할 수가 없을 것입니다. 이 어려울 때 수출이 20% 이상 늘어난 것도 대기업이 잘하고 있기 때문입니다. 그런데 대기업조차 요즘 힘들어하고 있다는 사실 잘 알고 있습니다. 그래도 대기업이 역지사지의 심정으로 중소기업의 어려움을 헤아려 줬으면 합니다. 대기업과 중소기업이 상생해야 우리 경제의 기반이 튼튼해지고 대기업의 경쟁력도 올라갈 수가 있습니다. 물론 그런 모범사례도 여럿 알고 있습니다. 중소기업이 원가를 절감하면 그 성과를 절반씩 나눠 갖는 이른바 ‘성과공유제’를 하고 있는 기업도 있고 협력업체의 인력 개발을 적극적으로 지원하는 기업도 있습니다. 저는 중소기업을 살리는 것이야말로 내수를 일으키고 일자리를 만드는 지름길이라고 확신합니다. 그래야 대기업도 잘될 수 있습니다. 요즘같이 어려울 때 혹시라도 대기업이 납품 협력업체의 고통을 외면하고 자기만 살자고 한다면 중소기업이 어떻게 살아나겠습니까? 중소기업이 없으면 대기업도 없습니다. 정부도 중소기업을 살리는 데 고심하고 있습니다. 중소기업과 영세상인에 대해 세금을 깎아 주고 기술 개발에 지원하는 돈도 중소기업에 집중하고 있습니다. 키코 등으로 어려움을 겪고 있는 중소기업에 대해서도 유동성을 추가로 지원해주고 있습니다. 지금 정부가 준비하고 있는 재정 지출 확대 방안에서도 중소기업에 더 많은 혜택이 가도록 할 생각입니다. 제가 서울시장으로 있을 때의 일입니다. 어느 날 미용실을 경영한다는 한 분이 찾아왔습니다. 사채까지 써가며 노력했는데 문을 닫게 될 것 같다는 이야기였습니다. 경기가 나빠지면 사실 한달에 한번 가던 미용실을 두세 달에 한번 가기도 힘들어집니다. 직원도 줄이고 허리띠를 졸라맸지만 도저히 사채 이자를 감당할 수가 없고 은행에서도 돈을 빌릴 수가 없어서 발만 동동 구르고 있다는 것이었습니다. 자영업자나 소상공인들이 급하게 쓸 돈은 500만 원, 1천만 원, 많아야 2천만~3천만 원 정도인데, 그 돈을 구하지 못해서 사업장의 문을 닫고 가정까지 무너지는 일이 당시에도 생각보다 많았습니다. 그런 곳에서도 종업원이 최소한 한두 명은 있을 텐데 문을 닫으면 이들은 또 어떻게 되겠습니까. 그래서 긴급자금을 마련해서 2만여 개의 영세업체와 소상공인들이 고비를 넘길 수 있도록 한 적이 있습니다. 집마저 차압당해서 오갈 데 없어진 분들은 한동안 임대주택에서 살 수 있도록 했습니다. 나중에 그 자금을 지원받고 재기한 분들로부터 편지를 받았는데 자신들이 받았던 것은 ‘돈’이 아니라 ‘희망과 용기’였다고 했습니다. 그때보다도 더 많은 소상공인과 중소기업인들이 어려움을 겪고 있는 지금 정부는 신용보증한도를 크게 늘리고 수출 중소기업이 자금을 원활하게 조달 할 수 있도록 하겠습니다. 이러한 정부의 지원이 현장에서 제때 제대로 집행되고 있는지 꼼꼼하게 챙기도록 하겠습니다. 반드시 그렇게 하겠습니다. 사랑하는 국민 여러분! 어려운 와중에도 지난주에는 다행스러운 소식이 하나 있었습니다. 미국과 300억 달러 규모의 통화교환협정, 이른바 스와프 계약을 맺었습니다. 우리가 필요할 때 언제라도 원화를 주고 달러를 갖다 쓸 수 있게 된 것입니다. 앞으로도 만전의 대비를 해야겠지만 일단 외화유동성에 대한 우려는 거의 없어졌다고 할 수 있습니다. 이제는 실물경제를 더 세심하게 살펴야 할 때입니다. 대통령으로서 제가 꼭 그렇게 하겠습니다. 세계 경기가 다 나빠지는데 우리 경제만 좋을 수는 없을 것입니다. 그렇다고 세계경제를 탓하고 있을 수만은 없습니다. 사실 미국・유럽・일본 등 선진국 들은 내년에 제로 성장을 예상하고 있습니다. 우리가 4%대의 성장을 달성하려면 물론 우리 기업들이 최선을 다할 것입니다만, 수출이 어려워질 것을 감안해 내수를 더 살리는 정책을 써야 합니다. 세계 각국이 유동성을 충분히 공급하고 금리를 낮추고 재정 지출을 늘리면서 세금을 깎아주는 조치를 경쟁적으로 펼치고 있는 것은 바로 이 때문입니다. 존경하는 국민 여러분! 제가 요즘 해외에서 만난 정상이나 전문가들은 한국이 10년 전 외환위기를 겪으면서 한단계 더 도약한 것처럼 이번에도 그렇게 될 것이라고 우리의 역량을 믿어주는 분들이 많습니다. 우리 모두 자신감을 갖고 이 어려움을 극복해 냅시다. 우리는 할 수 있습니다. 바깥 날씨가 쌀쌀해지고 있습니다. 감기조심하시고 마음만은 서로 따뜻하게 나누는 한 주가 되길 바랍니다. 경청해 주셔서 감사합니다."
